data/BP_videos/4.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-176,130.26,,14.29,28.02,-26.26,,,,,-25.25
-175,123.79,,5.81,24.64,-24.97,,,,,-26.57
-174,133.64,,7.18,35.53,-26.85,,,,,-25.84
-173,126.76,,3.97,29.49,-20.31,,,,,-23.87
-172,130.85,,13.35,28.55,-24.74,,,,,-24.23
-171,123.76,,9.52,31.16,-23.19,,,,,-26.50
-170,127.68,,5.72,30.86,-22.49,,,,,-24.09
-169,130.81,,18.53,17.40,-24.08,,,,,-25.68
-168,127.23,,10.34,19.64,-26.42,,,,,-25.71
-167,124.17,,6.09,27.58,-20.39,,,,,-23.61
-166,127.03,,8.26,33.83,-24.33,,,,,-25.71
-165,128.79,,12.24,33.36,-20.17,,,,,-21.55
-164,131.37,,14.65,36.99,-19.65,,,,,-23.00
-163,132.37,,4.35,38.74,-19.07,,,,,-20.92
-162,136.57,,14.57,43.05,-13.95,,,,,-19.86
-161,138.27,,11.90,47.50,-15.06,,,,,-17.12
-160,139.66,,13.72,42.79,-16.22,,,,,-15.38
-159,140.71,,21.32,45.16,-17.57,,,,,-18.02
-158,141.55,,19.65,48.36,-16.32,,,,,-20.35
-157,141.34,,21.91,35.77,-15.87,,,,,-20.09
-156,143.27,,22.32,35.20,-12.52,,,,,-18.64
-155,139.95,,20.15,25.14,-15.51,,,,,-16.06
-154,144.03,,24.11,28.73,-16.57,,,,,-18.79
-153,141.58,,28.11,20.19,-14.05,,,,,-16.54
-152,139.34,,23.98,15.27,-15.31,,,,,-14.62
-151,139.10,,18.74,5.52,-14.17,,,,,-20.18
-150,139.28,,25.11,3.63,-15.41,,,,,-17.34
-149,137.03,,26.46,2.47,-16.47,,,,,-20.42
-148,131.98,,27.25,-3.22,-13.70,,,,,-16.86
-147,130.74,,29.55,-6.61,-17.11,,,,,-16.10
-146,130.92,,33.81,-3.48,-21.17,,,,,-20.03
-145,127.35,,31.00,31.00,-19.02,,,,,-20.75
-144,123.47,,33.08,-13.98,-16.85,,,,,-19.03
-143,126.10,,30.69,-7.73,-21.11,,,,,-21.32
-142,129.62,,36.96,-2.28,-20.96,,,,,-20.96
-141,129.89,,30.50,0.66,-17.95,,,,,-21.43
-140,134.36,,33.15,-2.03,-16.49,,,,,-20.71
-139,133.19,,32.47,7.76,-19.48,,,,,-21.51
-138,131.07,,27.29,11.77,-14.69,,,,,-16.34
-137,136.80,,24.39,14.34,-13.37,,,,,-15.77
-136,136.10,,27.20,23.23,-14.91,,,,,-15.63
-135,139.25,,21.85,26.26,-15.35,,,,,-16.62
-134,140.99,,30.56,38.86,-14.96,,,,,-17.47
-133,138.98,,9.97,36.57,-12.95,,,,,-17.22
-132,139.49,,-4.04,36.30,-14.53,,,,,-14.44
-131,139.92,,-1.79,41.86,-11.98,,,,,-16.51
-130,140.84,,-9.06,49.95,-14.83,,,,,-15.99
-129,140.74,,-4.90,44.70,-12.09,,,,,-14.81
-128,136.36,,-12.97,37.33,-13.26,,,,,-14.84
-127,134.02,,-8.89,49.06,-10.87,,,,,-17.15
-126,133.88,,-12.10,41.81,-16.60,,,,,-16.24
-125,132.14,,-16.25,37.51,-9.94,,,,,-14.81
-124,139.96,,-8.97,40.49,-12.95,,,,,-16.13
-123,138.51,,-4.35,47.32,-11.51,,,,,-16.56
-122,138.33,,-2.54,41.19,-8.78,,,,,-14.24
-121,136.79,,-5.02,40.88,-9.94,,,,,-13.62
-120,139.18,,-1.42,40.96,-6.49,,,,,-10.88
-119,144.20,,4.31,31.75,-10.71,,,,,-12.05
-118,143.44,,16.45,29.98,-6.38,,,,,-8.19
-117,150.05,,27.08,23.45,-4.14,,,,,-7.04
-116,148.00,,26.86,20.21,-2.45,,,,,-7.37
-115,151.89,,34.63,11.51,-4.53,,,,,-7.02
-114,145.20,,38.80,8.34,-1.30,,,,,-4.10
-113,141.53,,39.76,-7.41,-3.38,,,,,-4.11
-112,145.04,,46.53,-5.66,-3.63,,,,,-4.36
-111,140.20,,46.60,-3.94,-2.58,,,,,-6.11
-110,136.18,,36.69,-8.88,-5.05,,,,,-8.08
-109,133.99,,32.32,-8.27,-5.92,,,,,-6.29
-108,131.50,,24.89,-9.24,-9.29,,,,,-11.34
-107,127.55,,18.52,-10.72,-6.93,,,,,-9.29
-106,133.00,,12.43,-8.93,-49.63,,,,,-8.50
-105,134.95,,52.43,51.32,-47.80,,,,,-8.16
-104,141.59,,50.32,48.13,2.08,,,,,38.39
-103,153.51,,11.38,52.58,-0.33,,,,,-2.28
-102,150.70,,47.93,49.80,1.48,,,,,59.83
-101,146.05,,47.01,49.02,-3.18,,,,,-3.51
-100,145.68,,43.69,52.75,1.48,,,,,52.80
-99,149.31,,50.91,52.54,-4.78,,,,,-1.92
-98,148.65,,53.93,52.45,23.95,,,,,45.93
-97,127.35,,43.93,-3.96,-3.40,,,,,-3.40
-96,147.75,,-3.36,52.93,9.43,,,,,-2.10
-95,138.55,,46.76,70.79,-9.31,,,,,9.57
-94,134.13,,21.11,53.12,-3.83,,,,,-5.66
-93,141.69,,6.98,63.89,-5.09,,,,,-9.87
-92,147.09,,5.77,44.94,-1.84,,,,,-4.90
-91,153.61,,358.73,48.28,-8.42,,,,,-9.22
-90,151.54,,45.99,86.49,-0.76,,,,,-1.84
-89,147.25,,45.96,85.89,-1.84,,,,,-3.05
-88,146.01,,46.47,95.38,-28.40,,,,,-26.72
-87,152.44,,385.05,103.73,-3.38,,,,,-1.84
-86,156.02,,49.80,53.57,-1.24,,,,,-35.45
-85,149.55,,59.02,108.90,-4.54,,,,,-3.06
-84,153.16,,59.16,111.04,-4.54,,,,,-37.74
-83,153.13,,54.79,116.83,-1.24,,,,,-0.24
-82,149.86,,64.73,118.20,1.91,,,,,-3.46
-81,151.86,,73.44,126.70,-4.54,,,,,-3.06
-80,155.96,,79.88,132.57,-4.54,,,,,-3.06
-79,151.95,,77.27,137.62,-4.49,,,,,-3.02
-78,155.62,,436.77,146.46,-5.26,,,,,-46.61
-77,151.56,,444.22,151.52,-5.15,,,,,-3.50
-76,152.19,,91.61,157.27,-1.24,,,,,-0.24
-75,154.19,,101.34,179.62,-44.78,,,,,2.70
-74,202.51,,105.06,183.17,-4.15,,,,,72.61
-73,151.96,,114.73,184.21,-45.24,,,,,2.61
-72,200.63,,118.49,201.35,78.16,,,,,-34.92
-71,207.36,,134.75,209.11,-0.97,,,,,76.77
-70,208.53,,144.55,57.05,2.27,,,,,78.10
-69,208.05,,153.64,218.16,2.28,,,,,77.59
-68,209.71,,160.08,224.27,5.47,,,,,80.41
-67,210.61,,178.53,54.06,2.09,,,,,80.38
-66,210.09,,194.15,234.39,2.09,,,,,80.79
-65,208.03,,192.90,240.68,2.12,,,,,81.03
-64,211.16,,212.30,251.70,5.47,,,,,81.90
-63,217.68,,223.69,253.58,12.62,,,,,83.95
-62,213.75,,227.85,258.13,12.53,,,,,84.06
-61,217.61,,240.64,270.66,16.16,,,,,-43.19
-60,217.36,,241.33,270.60,16.09,,,,,-43.79
-59,221.27,,249.48,278.67,20.57,,,,,-45.06
-58,286.51,,250.10,279.42,-87.83,,,,,36.93
-57,282.53,,257.02,286.54,41.69,,,,,35.50
-56,288.52,,267.18,288.55,46.04,,,,,41.28
-55,296.39,,267.56,289.67,47.93,,,,,37.43
-54,300.59,,271.64,293.12,50.61,,,,,42.48
-53,294.67,,269.69,269.69,43.96,,,,,42.15
-52,299.21,,274.39,274.39,46.04,,,,,42.15
-51,295.41,,281.03,281.03,44.96,,,,,36.83
-50,302.36,,278.43,275.07,47.72,,,,,39.92
-49,302.68,,282.43,278.83,42.21,,,,,37.54
-48,301.64,,280.24,280.24,39.83,,,,,34.21
-47,302.23,,277.62,277.62,43.23,,,,,38.85
-46,304.38,,275.50,275.50,40.32,,,,,36.39
-45,305.60,,282.12,282.12,41.55,,,,,37.61
-44,300.95,,272.08,272.08,37.43,,,,,36.39
-43,303.13,,268.43,268.43,42.96,,,,,33.66
-42,304.53,,267.85,267.85,42.10,,,,,36.50
-41,300.18,,259.74,264.32,39.43,,,,,34.27
-40,302.05,,255.44,255.44,37.90,,,,,33.77
-39,303.28,,250.92,250.92,35.38,,,,,29.84
-38,300.03,,248.94,248.94,31.13,,,,,25.93
-37,300.67,,237.35,246.93,31.17,,,,,28.88
-36,292.68,,232.56,232.56,22.33,,,,,25.41
-35,291.72,,224.59,224.59,30.26,,,,,28.14
-34,283.85,,220.27,222.64,25.22,,,,,18.97
-33,276.43,,209.38,218.67,25.35,,,,,23.50
-32,273.34,,202.75,212.28,25.15,,,,,18.42
-31,271.22,,198.43,200.08,24.55,,,,,21.19
-30,269.23,,184.86,194.11,27.75,,,,,22.49
-29,257.87,,179.03,180.64,22.39,,,,,17.98
-28,256.94,,171.72,180.72,20.60,,,,,17.80
-27,246.04,,154.17,163.14,17.26,,,,,13.86
-26,248.50,,151.25,152.21,19.57,,,,,14.26
-25,238.17,,137.94,146.70,13.30,,,,,11.38
-24,226.50,,133.92,133.92,10.71,,,,,10.44
-23,218.48,,134.27,113.85,12.85,,,,,10.03
-22,213.74,,108.03,115.97,16.06,,,,,15.28
-21,208.96,,98.38,98.38,17.12,,,,,15.29
-20,196.09,,87.44,95.41,13.63,,,,,8.00
-19,195.33,,82.08,82.08,17.17,,,,,15.21
-18,183.45,,71.42,63.45,17.00,,,,,10.56
-17,176.11,,64.66,64.66,13.87,,,,,10.37
-16,171.63,,65.42,65.42,12.84,,,,,8.48
-15,167.31,,62.03,62.03,11.56,,,,,7.35
-14,160.22,,57.18,64.52,8.90,,,,,10.40
-13,156.94,,49.86,57.74,7.93,,,,,9.81
-12,154.06,,66.37,58.92,8.40,,,,,4.10
-11,143.92,,76.41,76.41,10.97,,,,,8.18
-10,140.07,,,,8.11,,,,,6.79
-9,139.94,,,,9.79,,,,,4.14
-8,137.45,,,,7.01,,,,,3.24
-7,138.04,,,37.47,7.39,,,,,4.48
-6,139.26,,,24.71,7.98,,,,,5.11
-5,142.31,,57.74,36.40,10.02,,,,,6.21
-4,132.94,,,,7.72,,,,,6.63
-3,153.22,,61.45,42.31,0.87,,,,,0.24
-2,146.28,,28.79,28.79,4.72,,,,,0.30
-1,138.02,,,,11.43,,,,,2.03
0,122.51,,0.00,244.49,,,,,,23.15
1,124.00,,257.10,245.85,,,,,,14.06
2,161.12,,,236.27,-2.95,,,,,-8.03
3,143.88,,273.42,281.31,,,,,,-0.27
4,172.39,,,239.36,27.80,,,,,2.74
5,160.81,,101.97,108.16,11.17,,,,,3.80
6,190.77,,271.97,279.63,-4.28,,,,,1.63
7,182.57,,101.15,119.32,-0.13,,,,,-5.22
8,190.28,,135.86,120.31,-5.16,,,,,-8.67
9,187.99,,126.65,126.65,0.19,,,,,-3.27
10,190.42,,129.44,121.74,-4.27,,,,,-9.52
11,190.62,,129.81,129.81,-8.49,,,,,-8.82
12,189.82,,126.45,126.45,-11.86,,,,,-14.40
13,188.90,,117.61,125.41,-15.25,,,,,-14.03
14,190.44,,114.70,116.59,-15.33,,,,,-15.03
15,190.42,,114.39,137.98,-14.95,,,,,-14.31
16,193.09,,113.54,121.70,-12.78,,,,,-8.50
17,191.89,,110.47,110.47,-9.04,,,,,-10.59
18,190.61,,112.35,112.35,-14.76,,,,,-18.30
19,190.86,,104.20,104.20,-11.35,,,,,-15.60
20,189.39,,109.80,109.80,-11.03,,,,,-12.88
21,192.26,,101.22,108.51,-12.47,,,,,-17.44
22,188.75,,98.45,126.80,-14.09,,,,,-13.05
23,178.85,,101.23,,-14.04,,,,,-17.12
24,177.78,,92.88,92.88,-14.14,,,,,-14.85
25,171.77,,78.91,,-12.27,,,,,-11.64
26,171.46,,85.35,,-8.72,,,,,-9.92
27,168.25,,76.41,,-12.52,,,,,-13.48
28,168.44,,73.01,81.16,-11.59,,,,,-10.65
29,166.08,,76.17,76.17,-6.00,,,,,-10.78
30,159.61,,72.28,72.28,-5.66,,,,,-10.22
31,158.11,,70.78,70.78,-6.00,,,,,-10.30
32,161.08,,67.20,75.02,-6.00,,,,,-11.30
33,159.17,,69.20,77.02,-8.97,,,,,-10.78
34,156.26,,70.20,78.02,-9.03,,,,,-12.89
35,161.60,,62.32,100.79,-13.49,,,,,-12.70
36,161.67,,60.30,91.59,-10.77,,,,,-15.01
